"id","title","style_code","description","availability","price","brand","product_type","fb_product_category","google_product_category","inventory","item_group_id","pattern","gender","link","image_link","additional_image_link","visibility","colour","size","condition","custom_label_0","custom_label_1","custom_label_2","custom_label_3","custom_label_4","custom_number_0","custom_number_1","custom_number_2","custom_number_3","custom_number_4"
"WP35467","Esterbrook Model J Ebonite Blackberry Fountain Pen With Gold Trims - Medium","WP35467","<p>The Acrylic Model J fountain pen beautifully combines vintage appeal with contemporary style. Made from highquality acrylic, it offers a smooth and satisfying writing experience, making it an ideal choice for those who appreciate elegance and practicality in their everyday writing instruments.</p>","In stock","26000 INR","Esterbrook","Fountain Pens","Writing Instruments","Writing Instruments","3","WP35467","solid","-","https://www.williampenn.net/product/esterbrook-model-j-ebonite-blackberry-fountain-pen-with-gold-trims-medium-1730960840","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35467-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35467-1.jpg","published","Purple","Medium","new","WP35467","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35467-1.jpg","-","-","-","-","-","-","-"
"WP35486","Esterbrook Oktoberfest Camden Limited Edition Fountain Pen With Gold Trims - Medium","WP35486","<p>Celebrate Oktoberfest with the Limited Edition Camden fountain pen. Featuring festive colors and intricate detailing, this pen is a tribute to the beloved festival. It offers a unique writing experience and a collectible piece that captures the spirit of the celebration, making it a standout addition to any collection.</p>","In stock","17000 INR","Esterbrook","Fountain Pens","Writing Instruments","Writing Instruments","1","WP35486","solid","-","https://www.williampenn.net/product/esterbrook-oktoberfest-camden-limited-edition-fountain-pen-with-gold-trims-medium-1730960841","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35486-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35486-1.jpg","published","Yellow","Medium","new","WP35486","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35486-1.jpg","-","-","-","-","-","-","-"
"WP35485","Esterbrook Oktoberfest Camden Limited Edition Fountain Pen With Palladium Trims - Medium","WP35485","<p>Celebrate Oktoberfest with the Limited Edition Camden fountain pen. Featuring festive colors and intricate detailing, this pen is a tribute to the beloved festival. It offers a unique writing experience and a collectible piece that captures the spirit of the celebration, making it a standout addition to any collection.</p>","In stock","17000 INR","Esterbrook","Fountain Pens","Writing Instruments","Writing Instruments","1","WP35485","solid","-","https://www.williampenn.net/product/esterbrook-oktoberfest-camden-limited-edition-fountain-pen-with-palladium-trims-medium-1730960841","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35485-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35485-1.jpg","published","Yellow","Medium","new","WP35485","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35485-1.jpg","-","-","-","-","-","-","-"
"WP35591","Montblanc 128380 Meisterstück Midsize 'around The World In 80 Days' Ballpoint Pen - Anthracite With Gold Trims","WP35591","<p>The Meisterst&uuml;ck 'Around The World In 80 Days' collection takes inspiration from Jules Verne's renowned adventure novel. This anthracite precious resin Midsize Ballpoint draws upon the second leg of the journey, which takes the main characters from Bombay to Yokohama.</p><p>The cap of the pen features a cartouche that showcases a depiction of a majestic elephant, symbolising the mode of transportation used during this part of the adventure. The clip of the pen is adorned with a red lacquered diamond card suit, which represents Mr. Fogg's daring wager to complete the entire journey in 80 days.</p><p>To further accentuate the significance of the Bombay to Yokohama leg, the cap top of the pen is embossed with the duration of this segment, which is 25 days. Additionally, it displays the total length of the entire journey, which is 80 days.</p>","In stock","58300 INR","Montblanc","Ballpoint Pens","Writing Instruments","Writing Instruments","2","WP35591","solid","-","https://www.williampenn.net/product/montblanc-128380-meisterstuck-midsize-around-the-world-in-80-days-ballpoint-pen-anthracite-with-gold-trims-wp35591","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35591-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35591-1.jpg","published","Anthracite","Free Size","new","WP35591","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35591-1.jpg","-","-","-","-","-","-","-"
"WP35577","Montblanc Starwalker Blackcosmos Precious Resin Fountain Pen (14k Medium) - Black","WP35577","<p>The StarWalker collection is about walking amidst the stars. It's about exploring the cosmos and foreign galaxies, about being part of one of the most mysterious and powerful of humankind's adventures: Space exploration. </p><p>The Montblanc StarWalker BlackCosmos series takes inspiration from the wonders of intrepid Space exploration and mankind's evermore ambitious forays into the unknown. Channelling the same spirit of discovery as earlier StarWalker models, this instrument is a sophisticated and elevated addition to the collection. The reimagined design embraces an intense black finish and haptic, planetaryinspired surface treatments. The latter appeal to the touch with textures reminiscent of rocky planets both known and asyet undiscovered. The pen displays patented StarWalker emblem technology and features a grey translucent dome, beneath the floating Montblanc emblem. The fountain pen is finished with a handcrafted, rutheniumcoated Au585/14k gold nib.</p>","Out of stock","62600 INR","Montblanc","Fountain Pens","Writing Instruments","Writing Instruments","","WP35577","solid","-","https://www.williampenn.net/product/montblanc-starwalker-blackcosmos-precious-resin-fountain-pen-14k-medium-black-wp35577","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35577-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35577-1.jpg","published","Black","Medium","new","WP35577","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35577-1.jpg","-","-","-","-","-","-","-"
"WP34706","Montblanc Starwalker Space Blue Precious Resin Fineliner - Blue","WP34706","<p>StarWalker Space Blue looks beyond planet Earth and turns towards the stars and the galaxy. Utterly masculine and futuristic, this new collection reveals a new look for resin cap and barrel, with a design that recalls the intricate formations of the Widmanst&Atilde;&curren;tten Pattern, one of nature's most hypnotic creations. All metal parts are coated in dark ruthenium, harmonising with the deep space blue hue of the matte precious resin, recalling the hues of a starry sky. The subdome on the cap top, over which the Montblanc emblem floats, also features a deep space blue colour.</p>","Out of stock","46600 INR","Montblanc","Rollerball Pens","Writing Instruments","Writing Instruments","","WP34706","solid","-","https://www.williampenn.net/product/montblanc-starwalker-space-blue-precious-resin-fineliner-blue-wp34706","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34706-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34706-1.jpg","published","Blue","Free Size","new","WP34706","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34706-1.jpg","-","-","-","-","-","-","-"
"WP35588","Montblanc 124499 Fineliner Refill Medium (pack Of 2) Royal Blue","CNFWP0072","<p>For all Montblanc Fineliner / Rollerball Pens except Meisterstuck LeGrand Rollerball</p>","Out of stock","1610 INR","Montblanc","Inks & Refills","Writing Instruments","Writing Instruments","","CNFWP0072","solid","-","https://www.williampenn.net/product/montblanc-124499-fineliner-refill-medium-pack-of-2-royal-blue-wp35588","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp32657.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp32657.jpg","published","Royal Blue","Medium","new","WP35588","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp32657.jpg","-","-","-","-","-","-","-"
"WP35499","Montblanc 124492 Ballpoint Refill Fine (pack Of Two) Royal Blue","CNFWP0063","<p>For all Montblanc Ballpoint Pens except Meisterstuck Hommage W.A. Mozart</p>","Out of stock","1610 INR","Montblanc","Inks & Refills","Writing Instruments","Writing Instruments","","CNFWP0063","solid","-","https://www.williampenn.net/product/montblanc-124492-ballpoint-refill-fine-pack-of-two-royal-blue-wp35499","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34295.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34295.jpg","published","Royal Blue","Fine","new","WP35499","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34295.jpg","-","-","-","-","-","-","-"
"WP34692","Montblanc 128224 Legrand Rollerball Refill Fine (pack Of 2) - Mystery Black","CNFWP0321","<p>Suitable for all Montblanc Rollerball LeGrand pens.</p>","Out of stock","1127 INR","Montblanc","Inks & Refills","Writing Instruments","Writing Instruments","","CNFWP0321","solid","-","https://www.williampenn.net/product/montblanc-128224-legrand-rollerball-refill-fine-pack-of-2-mystery-black-wp34692","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34399.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34399.jpg","published","Mystery Black","Fine","new","WP34692","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34399.jpg","-","-","-","-","-","-","-"
"WP34976","Montblanc 128226 Legrand Rollerball Refill Broad (pack Of 2) - Mystery Black","WP34976","<p>Suitable for all Montblanc Rollerball LeGrand pens.</p>","Out of stock","1610 INR","Montblanc","Inks & Refills","Writing Instruments","Writing Instruments","","WP34976","solid","-","https://www.williampenn.net/product/montblanc-128226-legrand-rollerball-refill-broad-pack-of-2-mystery-black-wp34976","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34397.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34397.jpg","published","Mystery Black","Broad","new","WP34976","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34397.jpg","-","-","-","-","-","-","-"
"WP34707","Montblanc Starwalker Space Blue Precious Doué Fountain Pen (14k Medium) - Blue","WP34707","<p>Starwalker SpaceBlue is an astrophile's delight. A fountain pen inspired by the stars and the galaxy. A collection that brings for resin barrel, with a design that recalls the intricate structures of the Widmanst&auml;tten Pattern, one of nature's most hypnotic creations. The metal cap and fittings are coated in dark ruthenium, accompanied by a deep space blue tone for the matte precious resin, recalling the hues of a starry sky. Also, the subdome on the cap top, over which the Montblanc emblem floats, comes in a deep space blue colour. The fountain pen is handcrafted with a rutheniumcoated Au585 gold nib.</p>","Out of stock","74800 INR","Montblanc","Fountain Pens","Writing Instruments","Writing Instruments","","WP34707","solid","-","https://www.williampenn.net/product/montblanc-starwalker-space-blue-precious-doue-fountain-pen-14k-medium-blue-wp34707","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34506_1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34506_1.jpg","published","Blue","Medium","new","WP34707","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34506_1.jpg","-","-","-","-","-","-","-"
"WP35590","Montblanc Starwalker Space Blue Doué Ballpoint Pen - Blue","WP35590","<p>Journey into the cosmos with the Starwalker SpaceBlue collection, a celestial masterpiece for lovers of the night sky. This collection captures the essence of stars and galaxies, featuring a resin barrel inspired by the intricate Widmanst&Atilde;&curren;tten Pattern found in nature. The dark rutheniumcoated metal cap and fittings blend seamlessly with the matte precious resin in a deep space blue hue, reminiscent of a starlit sky. The subdome on the cap top, framing the floating Montblanc emblem, echoes the deep space blue theme. Imbued with craftsmanship, this fountain pen boasts a rutheniumcoated Au585 gold nib, ensuring a luxurious writing experience</p>","Out of stock","51500 INR","Montblanc","Ballpoint Pens","Writing Instruments","Writing Instruments","","WP35590","solid","-","https://www.williampenn.net/product/montblanc-starwalker-space-blue-doue-ballpoint-pen-blue-wp35590","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34509-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34509-1.jpg","published","Blue","Free Size","new","WP35590","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP34509-1.jpg","-","-","-","-","-","-","-"
"WP35407","Cross Atx Brushed Black Fountain Pen With Black Pvd Trims - Fine","WP35407","<p>Cross brings modern industrial design to life with the sleek, sophisticated ATX pen. Its wide, balanced body tapers elegantly for a comfortable grip and balanced feel. From the integrated clip to the tapered tip.</p>","Out of stock","8921 INR","Cross","Fountain Pens","Writing Instruments","Writing Instruments","","WP35407","solid","-","https://www.williampenn.net/product/cross-atx-brushed-black-fountain-pen-with-black-pvd-trims-fine-1731328804","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35407-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35407-1.jpg","published","Black","Fine","new","WP35407","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35407-1.jpg","-","-","-","-","-","-","-"
"WP35409","Cross Atx Titanium Grey Fountain Pen With Polished Dark Grey Trims - Fine","WP35409","<p>Cross brings modern industrial design to life with the sleek, sophisticated ATX pen. Its wide, balanced body tapers elegantly for a comfortable grip and balanced feel. From the integrated clip to the tapered tip.</p>","In stock","9516 INR","Cross","Fountain Pens","Writing Instruments","Writing Instruments","1","WP35409","solid","-","https://www.williampenn.net/product/cross-atx-titanium-grey-fountain-pen-with-polished-dark-grey-trims-fine-1731328804","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35409-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35409-1.jpg","published","Grey","Fine","new","WP35409","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35409-1.jpg","-","-","-","-","-","-","-"
"WP35404","Cross Bailey Light Black Resin Fountain Pen With Gold Trims - Fine","CNFWP0325","<p>Bailey Light is the first of its kind in the Cross collection. Crafted to our exacting standards, the design shares the statementmaking appeal and quality performance of the original Cross Bailey metal pen, but it weighs less in glossy resin. To complement the new attitude of this dependable, everyday option, we offer an array of fresh finishes.</p>","Out of stock","2482 INR","Cross","Fountain Pens","Writing Instruments","Writing Instruments","","CNFWP0325","solid","-","https://www.williampenn.net/product/cross-bailey-light-black-resin-fountain-pen-with-gold-trims-fine-1731328805","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35404-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35404-1.jpg","published","Black","Fine","new","WP35404","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP35404-1.jpg","-","-","-","-","-","-","-"
