"id","title","style_code","description","availability","price","brand","product_type","fb_product_category","google_product_category","inventory","item_group_id","pattern","gender","link","image_link","additional_image_link","visibility","colour","size","condition","percentile_availability","sub_group_percentile_availability","age_group","shipping","identifier_exists","custom_label_0","custom_label_1","custom_label_2","custom_label_3","custom_label_4","custom_number_0","custom_number_1","custom_number_2","custom_number_3","custom_number_4"
"I329184","Kats Covered Sandals","CRYSTAL-4-150624","Kats Covered Sandals","In stock","405 INR","Kats","-","kids","kids","5","CRYSTAL-4-150624","solid","-","https://www.popularshoemart.com/product/kats-crystal-4-onion-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/CRYSTAL-4-ONION-150624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/CRYSTAL-4-ONION-150624-01.JPG","published","Onion","7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I312326","Elegance Men Thong-strap Sandals","FLIP-05-150624","Elegance Men ThongStrap Sandals","In stock","1799 INR","Elegance","-","men","men","3","FLIP-05-150624","solid","male","https://www.popularshoemart.com/product/elegance-flip-05-tan-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/FLIP-05-TAN-150624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/FLIP-05-TAN-150624-01.JPG","published","Tan","37/7","new","83","100","","","","-","-","-","-","-","-","-","-","-","-"
"I048534","Redford Men Black Sandals","2006-190624","Introducing the Redford Men Black Sandals Office Chappal by Popular Shoe Mart, a perfect blend of classic style and modern design. Crafted with highquality synthetic material, this office chappal for men ensures allday comfort with a soft, skinfriendly feel. Whether you're navigating flat or uneven surfaces, the sturdy grip provides reliable support throughout your busy day. Ideal for office wear, ethnic occasions, and leisure, these chappals are the best choice for those seeking both style and comfort in one. Upgrade your footwear collection with these versatile men's office chappals for a polished yet relaxed look.","In stock","830 INR","Redford","-","brands","brands","11","2006-190624","solid","male","https://www.popularshoemart.com/product/redford-2006-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/2006-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/2006-BLK-190624-01.JPG","published","Black","40/6","new","91","100","","","","-","-","-","-","-","-","-","-","-","-"
"I048533","Redford Men Brown Sandals","2006-190624","Introducing the Redford Men Brown Sandals Office Chappal by Popular Shoe Mart, a perfect blend of classic style and modern design. Crafted with highquality synthetic material, this office chappal for men ensures allday comfort with a soft, skinfriendly feel. Whether you're navigating flat or uneven surfaces, the sturdy grip provides reliable support throughout your busy day. Ideal for office wear, ethnic occasions, and leisure, these chappals are the best choice for those seeking both style and comfort in one. Upgrade your footwear collection with these versatile men's office chappals for a polished yet relaxed look.","In stock","830 INR","Redford","-","brands","brands","12","2006-190624","solid","male","https://www.popularshoemart.com/product/redford-2006-brown-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/2006-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/2006-BRN-190624-01.JPG","published","Brown","40/6","new","91","83","","","","-","-","-","-","-","-","-","-","-","-"
"I048651","Redford Men Black Sandals","5005-190624","Presenting the Redford Men&rsquo;s Black Sandals Office Chappal by Popular Shoe Mart &ndash; a seamless fusion of timeless style and contemporary design. Made from premium synthetic materials, these men&rsquo;s office chappals offer superior comfort with a soft, skinfriendly touch. Designed for allday wear, they feature a sturdy grip for dependable support, whether you're walking on smooth or uneven terrain. Perfect for office settings, ethnic events, or casual outings, these chappals are the ideal choice for those who prioritize both style and comfort. Elevate your footwear collection with these versatile office chappals for a refined yet casual look.","In stock","830 INR","Redford","-","brands","brands","10","5005-190624","solid","male","https://www.popularshoemart.com/product/redford-5005-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5005-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5005-BLK-190624-01.JPG","published","Black","40/6","new","83","83","","","","-","-","-","-","-","-","-","-","-","-"
"I048649","Redford Men Brown Sandals","5005-190624","Presenting the Redford Men&rsquo;s Brown Sandals Office Chappal by Popular Shoe Mart &ndash; a seamless fusion of timeless style and contemporary design. Made from premium synthetic materials, these men&rsquo;s office chappals offer superior comfort with a soft, skinfriendly touch. Designed for allday wear, they feature a sturdy grip for dependable support, whether you're walking on smooth or uneven terrain. Perfect for office settings, ethnic events, or casual outings, these chappals are the ideal choice for those who prioritize both style and comfort. Elevate your footwear collection with these versatile office chappals for a refined yet casual look.","In stock","830 INR","Redford","-","brands","brands","7","5005-190624","solid","male","https://www.popularshoemart.com/product/redford-5005-brown-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5005-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5005-BRN-190624-01.JPG","published","Brown","40/6","new","83","83","","","","-","-","-","-","-","-","-","-","-","-"
"I048911","Redford Men Open-toe Office Slippers","A-231-190624","Redford Men OpenToe Office Slippers","In stock","880 INR","Redford","-","brands","brands","4","A-231-190624","solid","male","https://www.popularshoemart.com/product/redford-a-231-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/A-231-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/A-231-BLK-190624-01.JPG","published","Black","40/6","new","92","100","","","","-","-","-","-","-","-","-","-","-","-"
"I048901","Redford Men Open-toe Office Slippers","A-231-190624","Redford Men OpenToe Office Slippers","In stock","880 INR","Redford","-","brands","brands","14","A-231-190624","solid","male","https://www.popularshoemart.com/product/redford-a-231-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/A-231-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/A-231-BRN-190624-01.JPG","published","Brown","41/7","new","92","85","","","","-","-","-","-","-","-","-","-","-","-"
"I302825","Redford Men Leather Sandals","BOB-3-190624","Redford Men Leather Sandals","In stock","1849 INR","Redford","-","brands","brands","3","BOB-3-190624","solid","male","https://www.popularshoemart.com/product/redford-bob-3-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/BOB-3-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/BOB-3-BLK-190624-01.JPG","published","Black","41/7","new","41","83","","","","-","-","-","-","-","-","-","-","-","-"
"I049155","Redford Men V-strap Slippers","C-1301-190624","Redford Men VStrap Slippers","In stock","650 INR","Redford","-","brands","brands","5","C-1301-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1301-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1301-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1301-BRN-190624-01.JPG","published","Brown","41/7","new","57","57","","","","-","-","-","-","-","-","-","-","-","-"
"I172769","Redford Men V-strap Slippers","C-1302-190624","Redford Men VStrap Slippers","In stock","650 INR","Redford","-","brands","brands","6","C-1302-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1302-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1302-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1302-BRN-190624-01.JPG","published","Brown","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I049165","Redford Men V-strap Slippers","C-1302-190624","Redford Men VStrap Slippers","In stock","650 INR","Redford","-","brands","brands","8","C-1302-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1302-tan-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1302-TAN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1302-TAN-190624-01.JPG","published","Tan","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I125102","Redford Men V-strap Slippers","C-1302-190624","Redford Men VStrap Slippers","In stock","650 INR","Redford","-","brands","brands","4","C-1302-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1302-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1302-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1302-BLK-190624-01.JPG","published","Black","40/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I084696","Redford Men V-strap Slippers","C-1305-190624","Redford Men VStrap Slippers","In stock","650 INR","Redford","-","brands","brands","6","C-1305-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1305-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1305-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1305-BLK-190624-01.JPG","published","Black","41/7","new","85","85","","","","-","-","-","-","-","-","-","-","-","-"
"I049175","Redford Men V-strap Slippers","C-1305-190624","Redford Men VStrap Slippers","In stock","650 INR","Redford","-","brands","brands","6","C-1305-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1305-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1305-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1305-BRN-190624-01.JPG","published","Brown","41/7","new","85","85","","","","-","-","-","-","-","-","-","-","-","-"
"I126254","Redford Men Office Slippers","C-1806-190624","Redford Men Office Slippers","In stock","990 INR","Redford","-","brands","brands","8","C-1806-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1806-brown-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1806-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1806-BRN-190624-01.JPG","published","Brown","40/6","new","72","100","","","","-","-","-","-","-","-","-","-","-","-"
"I141979","Redford Men Office Slippers","C-1806-190624","Redford Men Office Slippers","In stock","990 INR","Redford","-","brands","brands","10","C-1806-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1806-tan-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1806-TAN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1806-TAN-190624-01.JPG","published","Tan","40/6","new","72","100","","","","-","-","-","-","-","-","-","-","-","-"
"I120021","Redford Men Office Slippers","C-1806-190624","Redford Men Office Slippers","In stock","990 INR","Redford","-","brands","brands","6","C-1806-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1806-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1806-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1806-BLK-190624-01.JPG","published","Black","40/6","new","72","16","","","","-","-","-","-","-","-","-","-","-","-"
"I100674","Redford Men Thong Sandals","C-1864-190624","Redford Men Thong Sandals","In stock","990 INR","Redford","-","brands","brands","8","C-1864-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1864-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1864-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1864-BLK-190624-01.JPG","published","Black","41/7","new","91","83","","","","-","-","-","-","-","-","-","-","-","-"
"I049684","Redford Men Thong Sandals","C-1864-190624","Redford Men Thong Sandals","In stock","990 INR","Redford","-","brands","brands","5","C-1864-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1864-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1864-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1864-BRN-190624-01.JPG","published","Brown","41/7","new","91","100","","","","-","-","-","-","-","-","-","-","-","-"
"I049697","Redford Men V-strap Slippers","C-1866-190624","Redford Men VStrap Slippers","In stock","990 INR","Redford","-","brands","brands","16","C-1866-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1866-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1866-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1866-BLK-190624-01.JPG","published","Black","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I124283","Redford Men V-strap Slippers","C-1866-190624","Redford Men VStrap Slippers","In stock","990 INR","Redford","-","brands","brands","4","C-1866-190624","solid","male","https://www.popularshoemart.com/product/redford-c-1866-tan-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1866-TAN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/C-1866-TAN-190624-01.JPG","published","Tan","40/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I332111","Redford Men Office Slippers","E-1505-190624","Redford Men Office Slippers","In stock","999 INR","Redford","-","brands","brands","6","E-1505-190624","solid","male","https://www.popularshoemart.com/product/redford-e-1505-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/E-1505-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/E-1505-BLK-190624-01.JPG","published","Black","41/7","new","83","83","","","","-","-","-","-","-","-","-","-","-","-"
"I312459","Redford Men V-strap Slippers","FL-01-190624","Redford Men VStrap Slippers","In stock","770 INR","Redford","-","brands","brands","1","FL-01-190624","solid","male","https://www.popularshoemart.com/product/redford-fl-01-brown-11","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/FL-01-BRN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/FL-01-BRN-190624-01.JPG","published","Brown","45/11","new","41","33","","","","-","-","-","-","-","-","-","-","-","-"
"I050191","Redford Men Office Slippers","H-4-190624","Redford Men Office Slippers","In stock","999 INR","Redford","-","brands","brands","3","H-4-190624","solid","male","https://www.popularshoemart.com/product/redford-h-4-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/H-4-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/H-4-BLK-190624-01.JPG","published","Black","40/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I050115","Redford Men Multi Strap Sandals","H-110-190624","Introducing the Redford Men Multi Strap Office Chappal/Sandals by Popular Shoe Mart, a perfect blend of classic style and modern design. Crafted with highquality synthetic material, this office chappal for men ensures allday comfort with a soft, skinfriendly feel. Whether you're navigating flat or uneven surfaces, the sturdy grip provides reliable support throughout your busy day. Ideal for office wear, ethnic occasions, and leisure, these chappals are the best choice for those seeking both style and comfort in one. Upgrade your footwear collection with these versatile men's office chappals for a polished yet relaxed look.","In stock","850 INR","Redford","-","brands","brands","6","H-110-190624","solid","male","https://www.popularshoemart.com/product/redford-h-110-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/H-110-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/H-110-BLK-190624-01.JPG","published","Black","40/6","new","93","83","","","","-","-","-","-","-","-","-","-","-","-"
